Date,Close/Last,Volume,Open,High,Low
01/17/2020,3324.90,1212577,3316.75,3330.25,3316.00
01/16/2020,3316.50,1300633,3294.25,3318.00,3294.00
01/15/2020,3293.75,1421121,3287.75,3299.00,3277.75
01/14/2020,3288.00,1641265,3289.25,3296.75,3275.25
01/13/2020,3289.75,961578,3265.75,3291.00,3265.50
01/10/2020,3264.70,1459638,3275.50,3287.00,3260.75
01/09/2020,3276.00,1228994,3272.75,3276.75,3270.25
01/08/2020,3260.25,2225898,3260.50,3262.50,3252.00
01/07/2020,3235.25,1229891,3243.50,3254.50,3226.00
01/06/2020,3243.50,1461895,3220.25,3249.50,3208.75
01/03/2020,3235.40,1684630,3261.00,3263.50,3206.75
01/02/2020,3259.00,1364509,3237.00,3261.75,3234.25
12/31/2019,3231.00,1106942,3223.25,3236.25,3213.00
12/30/2019,3223.50,1089803,3238.25,3244.25,3217.25
12/27/2019,3237.60,935286,3242.00,3254.00,3235.50
12/26/2019,3244.50,445120,3227.50,3244.75,3227.00
12/24/2019,3225.75,281241,3228.25,3231.25,3222.50
12/23/2019,3227.25,603086,3227.00,3234.25,3224.25
12/20/2019,3225.70,1224178,3213.50,3229.50,3208.50
12/19/2019,3211.75,1085015,3199.50,3213.75,3194.50
12/18/2019,3199.25,1149828,3192.50,3203.00,3192.00
12/17/2019,3192.00,989600,3192.50,3199.25,3187.75
12/16/2019,3194.25,1356056,3176.50,3198.75,3173.75
12/13/2019,3172.00,1793569,3175.75,3185.00,3156.75
12/12/2019,3168.00,2337750,3164.25,3174.00,3159.25
12/11/2019,3143.00,1190537,3140.50,3144.50,3138.25
12/10/2019,3136.00,1402111,3133.50,3143.00,3116.25
12/09/2019,3134.50,1106134,3146.50,3149.50,3131.25
12/06/2019,3146.10,1243697,3117.75,3151.00,3117.00
12/05/2019,3117.75,1283900,3111.00,3124.75,3103.25
12/04/2019,3111.00,1443730,3091.75,3119.50,3081.75
12/03/2019,3091.00,2101310,3114.25,3121.75,3069.50
12/02/2019,3114.25,1877336,3146.25,3158.00,3110.25
11/29/2019,3143.70,853213,3150.00,3155.00,3139.50
11/27/2019,3153.75,890391,3143.75,3155.00,3141.75
11/26/2019,3143.75,1035129,3131.25,3145.00,3128.00
11/25/2019,3132.75,880911,3119.00,3133.50,3116.50
11/22/2019,3111.60,951663,3104.00,3114.50,3097.75
11/21/2019,3104.00,1377808,3097.25,3114.50,3091.25
11/20/2019,3109.00,1633911,3116.50,3118.50,3090.75
11/19/2019,3118.50,1129974,3121.50,3132.50,3112.75
11/18/2019,3121.75,980006,3119.00,3127.75,3111.00
11/15/2019,3118.30,1185862,3097.00,3119.50,3095.75
11/14/2019,3097.00,1048429,3096.25,3099.75,3081.75
11/13/2019,3095.50,1217946,3088.25,3096.50,3085.50
11/12/2019,3092.00,1072803,3087.75,3102.00,3081.25
11/11/2019,3087.50,815130,3090.50,3092.25,3074.50
11/08/2019,3090.60,1034699,3086.25,3092.50,3072.50
11/07/2019,3086.00,1318312,3080.75,3087.00,3080.00
11/06/2019,3075.50,1050977,3072.00,3078.00,3071.00
11/05/2019,3072.00,1103444,3076.75,3085.75,3069.75
11/04/2019,3075.75,1123812,3064.75,3083.75,3064.75
11/01/2019,3063.20,1225064,3036.00,3065.00,3033.00
10/31/2019,3035.75,1698572,3051.75,3052.00,3020.25
10/30/2019,3047.75,1146837,3036.50,3055.00,3023.25
10/29/2019,3035.75,1010067,3038.25,3046.25,3029.50
10/28/2019,3036.25,1002330,3023.00,3042.75,3022.75
10/25/2019,3020.30,1065492,3020.25,3024.25,3016.75
10/24/2019,3004.25,1042131,3006.00,3015.25,2998.75
10/23/2019,3005.75,1033841,2992.00,3006.00,2982.00
10/22/2019,2994.50,1103176,3006.50,3014.25,2988.25
10/21/2019,3006.50,854575,2984.75,3007.50,2983.75
10/18/2019,2988.25,1267783,2997.75,3001.25,2975.00
10/17/2019,2998.00,1063033,2992.25,3008.00,2985.25
10/16/2019,2991.50,1101261,2996.50,2997.75,2984.75
10/15/2019,2997.75,1142465,2966.75,3003.25,2966.50
10/14/2019,2965.50,808326,2968.00,2982.50,2953.75
10/11/2019,2970.80,1667070,2949.00,2994.00,2941.75
10/10/2019,2941.00,1541356,2920.50,2954.00,2881.75
10/09/2019,2919.00,1264634,2922.75,2926.00,2915.25
10/08/2019,2892.50,1818707,2934.50,2950.00,2890.50
10/07/2019,2937.50,1230185,2941.75,2948.25,2935.00
10/04/2019,2951.00,1434236,2911.50,2953.25,2896.75
10/03/2019,2911.75,1966195,2883.75,2912.50,2855.00
10/02/2019,2880.50,2048393,2942.25,2949.00,2874.00
10/01/2019,2937.75,1567901,2984.00,2994.50,2937.00
09/30/2019,2978.50,1096698,2976.00,2986.25,2964.50
09/27/2019,2963.80,1610676,2979.75,2993.00,2946.25
09/26/2019,2980.50,1315615,2985.75,2995.00,2964.25
09/25/2019,2986.25,1460935,2971.00,2991.75,2953.75
09/24/2019,2970.25,1892313,3001.00,3012.25,2958.50
09/23/2019,2997.00,1015714,2995.75,3008.25,2982.00
09/20/2019,2989.50,1405299,3007.00,3018.00,2985.25
09/19/2019,3008.00,1304359,3010.00,3024.50,2991.25
09/18/2019,3008.50,1599315,3008.75,3013.75,2980.75
09/17/2019,3005.50,1069843,3001.75,3006.50,2991.50
09/16/2019,2999.00,1162581,2996.25,3002.75,2994.25
09/13/2019,3006.40,1239877,3010.00,3023.75,3003.50
09/12/2019,3011.75,1716865,3003.00,3021.75,3001.00
09/11/2019,3002.00,1363964,2979.00,3004.25,2972.00
09/10/2019,2978.50,1455349,2979.25,2985.00,2957.25
09/09/2019,2978.25,1162504,2980.25,2991.50,2969.50
09/06/2019,2980.80,1129267,2970.75,2988.25,2970.25
09/05/2019,2972.00,1612831,2938.00,2986.50,2936.50
09/04/2019,2938.50,1213004,2903.00,2939.50,2902.00
09/03/2019,2906.00,1939103,2899.00,2926.50,2889.00
08/30/2019,2924.75,1596921,2924.75,2929.25,2919.25
08/29/2019,2926.75,1443245,2883.25,2930.75,2875.25
08/28/2019,2889.80,1451129,2866.25,2890.50,2851.75
08/27/2019,2865.40,1496814,2882.75,2899.50,2860.00
08/26/2019,2883.30,1813161,2831.00,2888.50,2810.25
08/23/2019,2855.50,2736906,2920.25,2936.75,2834.00
08/22/2019,2922.25,1430044,2931.25,2939.75,2904.25
08/21/2019,2929.20,1135821,2893.25,2932.50,2893.00
08/20/2019,2898.20,1419468,2921.25,2932.25,2894.25
08/19/2019,2923.70,1251798,2893.00,2932.25,2892.50
08/16/2019,2891.50,1556941,2851.00,2894.75,2849.50
08/15/2019,2848.60,2464441,2836.00,2871.75,2817.75
08/14/2019,2840.75,2695447,2931.00,2936.50,2835.75
08/13/2019,2932.00,2134993,2882.25,2944.25,2866.75
08/12/2019,2880.25,1662604,2918.75,2931.00,2872.50
08/09/2019,2919.75,1966904,2928.00,2935.75,2899.00
08/08/2019,2940.10,1739791,2879.00,2940.75,2870.50
08/07/2019,2880.60,2595271,2873.75,2891.50,2823.25
08/06/2019,2876.00,2538504,2816.25,2883.75,2775.75
08/05/2019,2830.10,2968475,2929.25,2933.50,2820.50
08/02/2019,2932.50,2381215,2950.25,2961.00,2913.50
08/01/2019,2951.90,2689208,2970.25,3014.25,2944.50
07/31/2019,2982.30,1885052,3016.25,3020.75,2958.00
07/30/2019,3012.30,1155048,3022.25,3027.50,3001.50
07/29/2019,3021.80,801386,3022.00,3027.25,3015.50
07/26/2019,3024.50,922977,3006.50,3029.50,3006.00
07/25/2019,3006.50,1314705,3018.00,3027.75,2998.00
07/24/2019,3021.60,1023232,3003.00,3022.00,2996.00
07/23/2019,3008.00,1031139,2988.75,3008.50,2987.50
07/22/2019,2989.00,1058848,2974.50,2993.50,2972.50
07/19/2019,2977.00,1420597,3003.75,3009.75,2969.50
07/18/2019,2997.60,1307890,2980.75,3005.25,2974.50
07/17/2019,2985.00,1008356,3005.75,3013.00,2980.50
07/16/2019,3007.00,917087,3017.25,3021.75,3004.50
07/15/2019,3017.30,793037,3015.25,3023.50,3010.75
07/12/2019,3015.50,934769,3003.00,3018.00,3002.25
07/11/2019,3003.90,1149273,2996.00,3006.75,2992.50
07/10/2019,2997.40,1386352,2982.25,3007.50,2971.25
07/09/2019,2982.10,934675,2977.75,2986.25,2963.50
07/08/2019,2978.60,975590,2990.75,2994.75,2973.25
07/05/2019,2990.50,1283504,3002.75,3006.00,2971.25
07/03/2019,3000.25,23132,3000.75,3006.00,2997.75
07/02/2019,2979.60,1087254,2968.00,2980.00,2958.50
07/01/2019,2967.70,1402781,2970.00,2981.75,2955.50
06/28/2019,2944.25,1222222,2932.75,2955.25,2930.00
06/27/2019,2930.90,1012529,2914.75,2935.75,2914.75
06/26/2019,2917.90,1203752,2922.50,2939.00,2914.50
06/25/2019,2922.10,1387559,2951.00,2958.25,2920.00
06/24/2019,2952.00,881530,2948.00,2961.75,2947.25
06/21/2019,2950.50,1476245,2957.75,2969.25,2947.75
06/20/2019,2960.00,1821314,2930.75,2964.50,2930.50
06/19/2019,2933.40,1639495,2924.75,2936.75,2915.25
06/18/2019,2921.70,1047795,2893.50,2931.75,2884.50
06/17/2019,2891.90,1126227,2890.75,2900.75,2887.75
06/14/2019,2890.50,1208404,2893.75,2898.75,2880.50
06/13/2019,2894.40,1410042,2882.00,2896.50,2867.25
06/12/2019,2881.00,1168435,2887.25,2891.00,2875.25
06/11/2019,2886.90,1360646,2890.25,2911.50,2879.25
06/10/2019,2889.20,1375439,2893.25,2905.75,2880.50
06/07/2019,2875.00,1619986,2840.00,2886.25,2838.00
06/06/2019,2845.70,1545419,2820.50,2853.00,2812.75
06/05/2019,2827.70,1709976,2806.50,2829.50,2801.00
06/04/2019,2804.90,1800367,2754.00,2806.25,2744.00
06/03/2019,2749.60,2260898,2741.00,2763.75,2728.75
05/31/2019,2752.50,2131745,2788.75,2791.00,2750.00
05/30/2019,2790.40,1260640,2779.50,2799.00,2776.50
05/29/2019,2780.10,2031765,2804.25,2806.00,2766.25
05/28/2019,2805.10,1602738,2830.00,2841.25,2800.50
05/24/2019,2831.75,144972,2831.00,2839.25,2826.00
05/23/2019,2819.40,1973462,2857.75,2858.50,2805.75
05/22/2019,2857.40,1238316,2864.75,2869.50,2848.25
05/21/2019,2866.10,1257935,2848.00,2870.75,2846.25
05/20/2019,2843.90,1618360,2861.50,2876.50,2832.50
05/17/2019,2862.00,1882078,2879.75,2887.50,2852.50
05/16/2019,2878.60,1649462,2853.50,2894.00,2840.50
05/15/2019,2855.00,1688199,2840.75,2860.00,2815.00
05/14/2019,2839.20,1762318,2806.00,2853.75,2799.75
05/13/2019,2807.10,2706332,2858.50,2869.25,2802.00
05/10/2019,2887.00,2785919,2869.75,2893.00,2826.00
05/09/2019,2872.70,2655796,2884.00,2885.50,2836.25
05/08/2019,2887.20,2005048,2889.75,2899.50,2868.75
05/07/2019,2890.80,2735611,2911.75,2930.50,2862.50
05/06/2019,2932.40,1965905,2917.75,2938.25,2883.50
05/03/2019,2947.50,1241266,2918.50,2949.50,2916.50
05/02/2019,2917.60,1791842,2916.50,2932.75,2901.00
05/01/2019,2923.10,1453555,2955.00,2961.25,2916.00
04/30/2019,2948.50,1436306,2942.50,2956.50,2926.00
04/29/2019,2942.90,908231,2939.25,2951.50,2937.75
04/26/2019,2941.50,1204928,2923.75,2942.75,2917.25
04/25/2019,2926.30,1351714,2930.00,2935.75,2914.25
04/24/2019,2930.80,1063738,2937.25,2939.75,2927.75
04/23/2019,2938.10,1155865,2911.75,2939.75,2908.00
04/22/2019,2912.60,685433,2908.75,2915.75,2899.00
04/18/2019,2910.00,1293091,2901.00,2911.75,2889.50
04/17/2019,2900.50,1342749,2910.25,2923.50,2898.50
04/16/2019,2911.40,1097413,2910.25,2921.25,2904.50
04/15/2019,2909.50,921553,2912.00,2914.50,2900.50
04/12/2019,2912.50,1163251,2892.00,2914.75,2890.75
04/11/2019,2891.80,950972,2894.75,2900.00,2885.25
04/10/2019,2894.50,947051,2882.00,2896.00,2878.00
04/09/2019,2882.60,1164253,2898.50,2900.00,2877.25
04/08/2019,2898.25,958550,2896.25,2899.75,2884.25
04/05/2019,2896.00,1172559,2882.50,2898.00,2880.50
04/04/2019,2882.70,1031145,2880.75,2885.75,2871.00
04/03/2019,2879.80,1210038,2866.00,2889.25,2865.25
04/02/2019,2867.10,849784,2868.50,2873.75,2862.25
04/01/2019,2870.50,1217915,2844.50,2873.50,2844.50
03/29/2019,2837.75,1432136,2820.50,2840.75,2820.25
03/28/2019,2821.00,1169686,2807.00,2824.25,2795.00
03/27/2019,2810.50,1691641,2823.50,2831.75,2791.75
03/26/2019,2823.00,1432172,2808.50,2835.00,2806.00
03/25/2019,2807.00,1758589,2813.00,2818.50,2789.50
03/22/2019,2810.75,2191677,2859.50,2864.75,2805.25
03/21/2019,2862.60,1625642,2823.75,2866.00,2813.75
03/20/2019,2827.00,1644099,2837.25,2849.25,2817.25
03/19/2019,2836.50,1459034,2841.50,2858.75,2829.00
03/18/2019,2840.50,998377,2827.00,2842.00,2824.00
03/15/2019,2829.75,1342069,2813.50,2836.50,2812.50
03/14/2019,2812.30,1231571,2821.00,2825.00,2808.50
03/13/2019,2819.60,1592906,2797.75,2826.50,2788.25
03/12/2019,2792.10,935159,2784.75,2798.25,2780.50
03/11/2019,2784.00,1270035,2745.50,2787.50,2736.75
03/08/2019,2747.00,1359646,2749.00,2751.50,2722.00
03/07/2019,2750.00,1890655,2770.50,2776.25,2738.50
03/06/2019,2771.40,1471244,2786.50,2792.75,2768.50
03/05/2019,2791.50,1186343,2790.50,2799.00,2783.25
03/04/2019,2791.60,1743542,2814.00,2819.75,2767.50
03/01/2019,2805.00,1225267,2785.25,2808.25,2783.00
02/28/2019,2784.70,1300296,2795.25,2795.75,2781.75
02/27/2019,2795.10,1117837,2788.00,2797.25,2775.00
02/26/2019,2791.50,1171497,2795.75,2803.50,2783.25
02/25/2019,2797.10,1214030,2799.50,2814.00,2794.50
02/22/2019,2791.25,1145894,2773.50,2795.50,2770.50
02/21/2019,2774.20,1389548,2787.00,2798.00,2764.25
02/20/2019,2787.00,1241391,2777.75,2790.75,2773.25
02/19/2019,2778.70,1156206,2777.50,2787.50,2766.00
02/15/2019,2777.00,41966,2777.00,2782.50,2774.25
02/14/2019,2743.40,1643963,2749.25,2763.00,2730.25
02/13/2019,2749.60,1181694,2743.50,2762.00,2742.75
02/12/2019,2744.80,1264777,2707.00,2748.00,2705.50
02/11/2019,2708.30,1088954,2710.75,2721.50,2700.50
02/08/2019,2706.25,1518741,2702.00,2709.00,2680.75
02/07/2019,2704.10,1876609,2727.00,2729.25,2685.50
02/06/2019,2729.40,1144424,2730.75,2736.50,2722.25
02/05/2019,2731.10,1202186,2719.50,2737.75,2716.25
02/04/2019,2721.20,995667,2699.25,2725.00,2697.00
02/01/2019,2704.25,1411322,2707.75,2716.00,2695.50
01/31/2019,2704.50,1831477,2683.50,2713.00,2675.75
01/30/2019,2682.50,1508478,2648.50,2689.75,2636.25
01/29/2019,2640.30,1216534,2640.25,2650.00,2628.50
01/28/2019,2641.90,1368593,2660.00,2663.50,2622.25
01/25/2019,2663.50,1333954,2636.25,2672.50,2634.50
01/24/2019,2634.00,1247996,2635.00,2647.50,2626.00
01/23/2019,2638.30,1549383,2630.75,2653.75,2612.50
01/22/2019,2631.90,1844470,2658.75,2673.50,2616.50
01/18/2019,2671.50,159837,2669.25,2673.50,2655.75
01/17/2019,2635.20,1479772,2614.50,2645.50,2596.50
01/16/2019,2613.20,1274031,2605.75,2626.25,2602.50
01/15/2019,2605.40,1494266,2581.50,2613.75,2580.00
01/14/2019,2580.50,1164904,2588.50,2592.00,2567.25
01/11/2019,2595.00,1152538,2594.00,2597.75,2577.00
01/10/2019,2594.10,1485966,2580.00,2599.50,2560.50
01/09/2019,2582.60,1545615,2569.50,2596.75,2568.50
01/08/2019,2572.40,1622345,2553.25,2581.25,2547.50
01/07/2019,2550.60,1588817,2537.25,2567.50,2523.25
01/04/2019,2531.25,2274892,2451.75,2539.25,2438.50
01/03/2019,2447.70,2204484,2482.25,2493.50,2443.25
01/02/2019,2511.00,1915336,2508.00,2521.25,2452.25
12/31/2018,2505.25,1347509,2495.50,2513.00,2482.75
12/28/2018,2486.00,1943894,2491.50,2523.00,2472.75
12/27/2018,2494.90,2199475,2470.25,2498.75,2397.00
12/26/2018,2470.90,1926447,2348.50,2477.75,2316.75
12/24/2018,2341.75,1239632,2407.75,2434.50,2340.50
12/21/2018,2413.50,2915876,2485.00,2508.00,2409.25
12/20/2018,2486.20,3625398,2505.00,2518.00,2441.50
12/19/2018,2504.40,2807548,2532.00,2592.00,2489.50
12/18/2018,2535.80,1178916,2553.75,2574.75,2528.00
12/17/2018,2552.50,1552030,2594.00,2613.75,2530.50
12/14/2018,2602.00,1592105,2646.50,2648.75,2594.00
12/13/2018,2645.60,2007047,2653.00,2671.00,2637.25
12/12/2018,2652.50,1850606,2632.50,2686.50,2631.75
12/11/2018,2641.20,2233029,2644.00,2678.00,2621.25
12/10/2018,2643.00,2528426,2625.00,2648.50,2583.00
12/07/2018,2636.00,2508165,2694.25,2709.75,2623.25
12/06/2018,2691.10,3245782,2713.25,2714.00,2621.25
12/04/2018,2701.70,184485,2699.50,2720.75,2698.00
12/03/2018,2790.70,1842048,2793.50,2814.00,2773.50
11/30/2018,2758.25,1418344,2742.00,2764.75,2729.00
11/29/2018,2744.20,1468632,2738.00,2754.50,2723.25
11/28/2018,2741.50,1805261,2686.25,2745.00,2681.00
11/27/2018,2683.50,1466895,2661.00,2686.75,2655.25
11/26/2018,2669.90,1337376,2633.50,2676.25,2631.50
11/23/2018,2629.50,827480,2635.50,2656.25,2626.00
11/21/2018,2649.00,26506,2650.00,2656.25,2645.25
11/20/2018,2639.90,2498318,2696.25,2696.75,2631.75
11/19/2018,2696.30,1941981,2733.00,2748.00,2681.50
11/16/2018,2743.00,1816490,2731.75,2748.75,2708.75
11/15/2018,2734.50,2351759,2702.00,2736.75,2671.25
11/14/2018,2698.60,2236488,2731.25,2748.25,2686.25
11/13/2018,2727.60,2076087,2732.00,2755.75,2714.50
11/12/2018,2727.80,1884247,2778.75,2795.25,2722.25
11/09/2018,2779.00,1662766,2804.00,2811.25,2764.50
11/08/2018,2808.70,1291176,2815.75,2818.00,2795.00
11/07/2018,2816.40,1853834,2756.75,2817.75,2744.75
11/06/2018,2759.00,1239444,2739.00,2761.00,2729.75
11/05/2018,2739.60,1277939,2722.50,2743.75,2712.75
11/02/2018,2724.25,2302607,2724.00,2766.25,2699.50
11/01/2018,2738.10,1779694,2706.00,2741.25,2705.50
10/31/2018,2711.10,2373596,2690.75,2737.25,2682.00
10/30/2018,2685.30,2445536,2639.00,2690.25,2633.25
10/29/2018,2643.60,2720697,2667.00,2707.00,2603.00
10/26/2018,2669.50,3410150,2678.00,2692.75,2627.25
10/25/2018,2688.20,2479997,2673.75,2723.75,2658.75
10/24/2018,2664.30,2783685,2745.25,2750.00,2652.25
10/23/2018,2746.25,2780303,2755.75,2757.50,2692.25
10/22/2018,2756.50,1621903,2758.00,2782.00,2749.75
10/19/2018,2767.50,1950864,2774.75,2800.50,2762.25
10/18/2018,2772.20,2171262,2813.25,2814.75,2756.50
10/17/2018,2816.20,1887126,2816.25,2824.25,2783.25
10/16/2018,2817.80,1730133,2747.50,2819.00,2745.50
10/15/2018,2749.00,1714171,2770.00,2778.75,2745.25
10/12/2018,2768.50,2713901,2748.50,2785.00,2732.25
10/11/2018,2745.50,3929532,2776.50,2798.75,2712.25
10/10/2018,2781.00,3371169,2886.75,2891.25,2771.50
10/09/2018,2888.25,1733476,2892.25,2900.00,2874.50
10/08/2018,2893.75,1720589,2897.50,2898.25,2866.00
10/05/2018,2894.00,2245369,2910.00,2915.50,2873.25
10/04/2018,2907.70,2127092,2926.00,2926.25,2887.75
10/03/2018,2931.60,1225248,2929.00,2944.75,2924.75
10/02/2018,2928.50,1116193,2929.25,2936.00,2917.50
10/01/2018,2930.00,1211647,2922.50,2942.00,2922.50
09/28/2018,2919.00,1360541,2922.25,2925.50,2908.00
09/27/2018,2920.00,1177203,2911.50,2932.00,2907.50
09/26/2018,2911.50,1274595,2922.50,2936.00,2907.50
09/25/2018,2921.30,1014128,2926.50,2934.25,2918.25
09/24/2018,2925.50,1111755,2929.50,2930.25,2917.75
09/21/2018,2933.75,1421358,2939.50,2947.00,2932.00
09/20/2018,2939.40,1430318,2916.50,2940.75,2913.25
09/19/2018,2915.10,1347443,2913.00,2918.75,2905.75
09/18/2018,2906.50,960957,2890.50,2912.50,2878.50
09/17/2018,2891.00,1135552,2903.50,2906.25,2887.25
09/14/2018,2906.25,1171968,2904.75,2912.25,2896.75
09/13/2018,2905.30,1612993,2887.00,2907.00,2884.75
09/12/2018,2888.50,1548446,2890.00,2895.25,2879.50
09/11/2018,2889.75,1245406,2879.75,2893.00,2867.25
09/10/2018,2880.30,1220814,2873.75,2888.25,2873.25
09/07/2018,2874.75,1647915,2877.75,2885.00,2865.00
09/06/2018,2879.10,1596947,2888.50,2893.00,2868.00
09/05/2018,2888.30,1568197,2898.75,2900.50,2877.50
09/04/2018,2898.30,1578514,2907.75,2912.50,2885.50
08/31/2018,2902.00,122114,2906.50,2912.50,2902.50
08/30/2018,2902.00,1297025,2915.75,2916.25,2895.50
08/29/2018,2914.75,1070631,2900.50,2917.50,2897.50
08/28/2018,2899.30,886424,2899.00,2906.25,2894.25
08/27/2018,2898.40,927736,2877.75,2899.50,2876.75
08/24/2018,2876.75,989679,2858.25,2877.50,2856.25
08/23/2018,2858.00,1033934,2861.75,2869.75,2854.75
08/22/2018,2861.20,973986,2853.00,2868.25,2846.25
08/21/2018,2861.70,1029636,2856.75,2874.00,2852.00
08/20/2018,2858.60,787038,2851.75,2860.75,2850.25
08/17/2018,2852.25,1165395,2843.50,2857.00,2835.00
08/16/2018,2844.75,1244434,2822.25,2851.75,2817.50
08/15/2018,2821.20,1812133,2841.75,2843.00,2803.00
08/14/2018,2841.00,1006447,2826.75,2843.50,2825.75
08/13/2018,2825.50,1261360,2835.75,2843.75,2820.00
08/10/2018,2836.75,1360261,2852.50,2852.75,2826.00
08/09/2018,2853.75,686671,2853.50,2862.75,2850.50
08/08/2018,2855.25,719280,2860.50,2862.50,2852.50
08/07/2018,2859.75,760607,2849.25,2863.75,2848.25
08/06/2018,2850.10,772342,2841.50,2853.50,2835.00
08/03/2018,2839.50,873248,2830.75,2841.50,2824.75
08/02/2018,2828.40,1209107,2814.00,2831.25,2791.00
08/01/2018,2810.75,1072528,2824.25,2825.75,2805.50
07/31/2018,2817.00,1304639,2805.50,2827.75,2802.75
07/30/2018,2803.20,1152426,2816.00,2821.75,2798.25
07/27/2018,2817.50,1455009,2840.25,2847.00,2808.75
07/26/2018,2842.50,1010052,2835.25,2846.50,2833.25
07/25/2018,2841.30,1271726,2819.25,2849.50,2814.00
07/24/2018,2821.00,1317981,2810.50,2831.25,2810.25
07/23/2018,2812.00,802099,2805.25,2812.50,2792.50
07/20/2018,2800.75,979263,2805.50,2810.50,2793.00
07/19/2018,2805.25,1056723,2814.50,2818.00,2800.25
07/18/2018,2816.00,834134,2813.00,2818.25,2806.75
07/17/2018,2811.25,1021295,2795.75,2815.75,2789.75
07/16/2018,2796.50,776104,2804.75,2809.00,2795.00
07/13/2018,2803.25,901791,2798.50,2807.25,2793.25
07/12/2018,2798.50,1098628,2776.75,2801.00,2773.75
07/11/2018,2774.10,1331211,2780.75,2787.75,2765.75
07/10/2018,2796.70,903305,2787.50,2797.75,2780.50
07/09/2018,2787.50,942480,2762.00,2788.00,2761.75
07/06/2018,2763.00,1229285,2737.00,2766.25,2731.25
07/05/2018,2738.50,1140362,2722.00,2739.75,2710.75
07/03/2018,2713.25,29108,2713.00,2720.00,2710.75
07/02/2018,2727.25,1184392,2721.00,2728.50,2698.50
06/29/2018,2721.50,1557893,2720.00,2745.50,2716.75
06/28/2018,2719.50,1660683,2705.00,2726.25,2693.25
06/27/2018,2704.90,2069866,2726.50,2748.00,2701.00
06/26/2018,2728.50,1370552,2721.75,2735.25,2714.75
06/25/2018,2722.30,2149593,2757.00,2758.00,2700.50
06/22/2018,2759.50,1073623,2750.50,2768.50,2749.25
06/21/2018,2752.50,1457299,2771.75,2785.25,2747.00
06/20/2018,2772.00,1034737,2765.25,2778.25,2757.25
06/19/2018,2766.25,1583103,2778.25,2780.25,2735.75
06/18/2018,2779.75,970070,2780.00,2786.75,2761.25
06/15/2018,2784.50,1475397,2787.00,2788.50,2765.50
06/14/2018,2788.50,1251575,2777.75,2794.00,2772.25
06/13/2018,2779.00,1371929,2792.00,2796.00,2778.50
06/12/2018,2783.90,945655,2781.25,2789.75,2778.50
06/11/2018,2783.00,1179868,2771.00,2790.50,2770.50
06/08/2018,2778.75,1291932,2771.00,2779.75,2752.00
06/07/2018,2772.20,1744712,2773.25,2779.75,2760.00
06/06/2018,2772.20,1296474,2751.00,2774.75,2748.00
06/05/2018,2751.50,972203,2746.00,2753.25,2739.00
06/04/2018,2745.50,826178,2731.00,2749.25,2729.00
06/01/2018,2733.75,1164165,2707.50,2737.00,2706.00
05/31/2018,2705.50,1616744,2720.25,2728.25,2699.75
05/30/2018,2724.50,1387545,2693.25,2729.25,2685.75
05/29/2018,2692.20,1919923,2721.25,2731.75,2675.00
05/25/2018,2718.25,98665,2729.00,2731.75,2718.25
05/24/2018,2727.50,1226076,2729.75,2733.25,2705.75
05/23/2018,2730.75,1264269,2724.50,2733.00,2704.50
05/22/2018,2726.10,859759,2731.25,2741.75,2721.50
05/21/2018,2733.10,911242,2728.75,2739.25,2724.25
05/18/2018,2713.00,985659,2718.75,2727.00,2708.75
05/17/2018,2718.75,1043897,2721.75,2732.00,2711.00
05/16/2018,2723.00,1033300,2711.25,2728.00,2704.50
05/15/2018,2709.00,1486522,2728.50,2731.25,2700.50
05/14/2018,2731.00,924062,2727.25,2741.25,2724.25
05/11/2018,2729.50,1027300,2716.25,2732.50,2716.25
05/10/2018,2718.75,1149345,2696.00,2725.00,2692.75
05/09/2018,2696.00,1219066,2669.75,2700.00,2666.50
05/08/2018,2670.30,1242956,2668.00,2674.25,2652.25
05/07/2018,2670.00,1106056,2662.75,2681.50,2661.25
05/04/2018,2663.00,1627248,2631.75,2669.50,2612.25
05/03/2018,2631.80,2085915,2626.75,2636.25,2591.25
05/02/2018,2627.50,1368993,2655.50,2658.50,2624.25
05/01/2018,2652.25,1294588,2646.25,2658.00,2623.25
